city.title,country.title,N
Rogi,Ukraine,118
Dubovaya,Ukraine,118
Budei,Ukraine,118
Kozintsy,Ukraine,118
Krukenichi,Ukraine,118
Kutkovtsy,Ukraine,118
Omsk,Ukraine,118
Lyubelya,Ukraine,118
Kukushkino,Ukraine,118
Medynya,Ukraine,118
Karpovka,Ukraine,118
Krovinka,Ukraine,118
Malye Kopani,Ukraine,117
Berezki,Ukraine,117
Kiblich,Ukraine,117
Khudlevo,Ukraine,117
Pokrovskaya Bagachka,Ukraine,117
Beleluya,Ukraine,117
Kruty,Ukraine,117
Moldovka,Ukraine,117
Dubinovoe,Ukraine,117
Tsegov,Ukraine,117
Novoavramovka,Ukraine,117
Zhabotin,Ukraine,117
Taurov,Ukraine,117
Kholopichi,Ukraine,117
Khodovichi,Ukraine,117
Khoruzhovka,Ukraine,117
Yasenov,Ukraine,117
Gonorovka,Ukraine,117
Vizhenka,Ukraine,117
Lemeshi,Ukraine,117
Mikulin,Ukraine,116
Michurino,Ukraine,116
Kunin,Ukraine,116
Balabanovka,Ukraine,116
Guscha,Ukraine,116
Yakhni,Ukraine,116
Dokuchaevo,Ukraine,116
Putilovichi,Ukraine,116
Vasischevo,Ukraine,116
Smirnovo,Ukraine,116
Khorly,Ukraine,116
Rozluch,Ukraine,116
Poylo,Ukraine,116
Velikaya Rublevka,Ukraine,116
Malevo,Ukraine,116
Zelenovka,Ukraine,116
Krasnodar,Ukraine,116
Agronomicheskoe,Ukraine,116
Verkhovnya,Ukraine,116
Stary Dobrotvor,Ukraine,116
Pustovity,Ukraine,116
Alexandrovka / Ptakhovka,Ukraine,116
Krasny Mak,Ukraine,116
Boguslavka,Ukraine,116
Voskresintsy,Ukraine,116
Ternovaya,Ukraine,116
Mushkatovka,Ukraine,116
Ptichya,Ukraine,116
Ryzhany,Ukraine,115
Kropivnya,Ukraine,115
Dontsovka,Ukraine,115
Khorupan,Ukraine,115
Shipovtsy,Ukraine,115
Studenitsa,Ukraine,115
Dobropole,Ukraine,115
Sokolova Balka,Ukraine,115
Radovichi,Ukraine,115
Tashlik,Ukraine,115
Rogozhno,Ukraine,115
Shukayvoda,Ukraine,115
Tyutyunniki,Ukraine,115
Blistavitsa,Ukraine,115
Gorodische-Pustovarovskoe,Ukraine,115
Rybyantsevo,Ukraine,115
Pavoloch,Ukraine,115
Romashkino,Ukraine,115
Udobnoe,Ukraine,115
Zashkov,Ukraine,115
Otinevichi,Ukraine,115
Stadnitsa,Ukraine,115
Loeva,Ukraine,114
Lipovoe,Ukraine,114
Sapogov,Ukraine,114
Ostrovets,Ukraine,114
Kozyeva,Ukraine,114
Nescheretovo,Ukraine,114
Zavodovka,Ukraine,114
Troitskoe / Frunzovka,Ukraine,114
Poberezhye,Ukraine,114
Kantakuzovka,Ukraine,114
Kholonov,Ukraine,114
Plyashevaya,Ukraine,114
Lokhovo,Ukraine,114
Bogorodichin,Ukraine,114
Volosov,Ukraine,114
Velikaya Krucha,Ukraine,114
Zavet-Leninsky,Ukraine,114
Korobovka,Ukraine,114
Sokolovo,Ukraine,114
Danilova Balka,Ukraine,113
Golubinka,Ukraine,113
Zavidovo,Ukraine,113
Lopushnoe,Ukraine,113
Deleva,Ukraine,113
Kienka,Ukraine,113
Pyatnichany,Ukraine,113
Syadrino,Ukraine,113
Khobultova,Ukraine,113
Rozhdestvenskoe / Zhovtnevoe,Ukraine,113
Olenino,Ukraine,113
Beloe-1,Ukraine,113
Oseevka,Ukraine,113
Stankovtsy,Ukraine,113
Petrodolinskoe,Ukraine,113
Izobilnoe,Ukraine,113
Magazinka,Ukraine,113
Voskoboyniki,Ukraine,113
Busovsky,Ukraine,113
Kopenkovatoe,Ukraine,113
Novovyazovskoe,Ukraine,113
Stepok,Ukraine,113
Petrostal,Ukraine,112
Zelen,Ukraine,112
Brodnitsa,Ukraine,112
Yablochnoe,Ukraine,112
Seredinka,Ukraine,112
Krasnovolya,Ukraine,112
Vossiatskoe,Ukraine,112
Vezhitsa,Ukraine,112
Velikie Troyany,Ukraine,112
Pustovarovka,Ukraine,112
Ocheretnya,Ukraine,112
Maloorlovka,Ukraine,112
Chukva,Ukraine,112
Podgortsy,Ukraine,112
Perekopovka,Ukraine,112
Krupoderintsy,Ukraine,112
Gerinya,Ukraine,112
Vishennoe,Ukraine,112
Buryakovka,Ukraine,112
Dobraya,Ukraine,112
Ananyev selo,Ukraine,111
Stepashki,Ukraine,111
Verkhnyaya Rozhanka,Ukraine,111
Volchanskoe,Ukraine,111
Dyuxin,Ukraine,111
Voskresenskoe,Ukraine,111
Zaaydarovka,Ukraine,111
Galina Volya,Ukraine,111
Motovilovka,Ukraine,111
Nadyby,Ukraine,111
Senkovka,Ukraine,111
Novosofievka,Ukraine,111
Salovka,Ukraine,111
Pravda,Ukraine,111
Khotski,Ukraine,111
Shubino,Ukraine,110
Stroganovka,Ukraine,110
Dovzhki,Ukraine,110
Nedogarki,Ukraine,110
Velikotsk,Ukraine,110
Chevelcha,Ukraine,110
Mayachka,Ukraine,110
Sheludkovka,Ukraine,110
Frankovka,Ukraine,110
Shotovka,Ukraine,110
Logvin,Ukraine,110
Rykovichi,Ukraine,110
Pokrovskoe / Zhovtnevoe,Ukraine,110
Velikaya Kosnitsa,Ukraine,110
Velikie Kanevtsy,Ukraine,110
Keleberda,Ukraine,110
Podberezhye,Ukraine,110
Azovskoe / Lunacharskoe,Ukraine,110
Chemuzhovka,Ukraine,110
Naberezhnoe,Ukraine,110
Avratin,Ukraine,110
Mitrofanovka,Ukraine,110
Zavishen,Ukraine,110
Nudizhe,Ukraine,109
Tokarevka / Kudryavtsevka,Ukraine,109
Troyanka,Ukraine,109
Zvonyachka,Ukraine,109
Rossianovka,Ukraine,109
Malaya Kopanya,Ukraine,109
Mitchenki,Ukraine,109
Derman Vtoraya,Ukraine,109
Solnechnoe,Ukraine,109
Mircha,Ukraine,109
Novye Chervischa,Ukraine,109
Khalimonovo,Ukraine,109
Tekucha,Ukraine,109
Marfovka,Ukraine,109
Dolgiy Voynilov,Ukraine,109
Bratkovichi,Ukraine,109
Chernotichi,Ukraine,108
Shenderovka,Ukraine,108
Kaplovka,Ukraine,108
Gubin,Ukraine,108
Lokhovka,Ukraine,108
Bashtechki,Ukraine,108
Martynovskoe,Ukraine,108
Gradovka,Ukraine,108
Yaroslavets,Ukraine,108
Kriklivets,Ukraine,108
Kinashev,Ukraine,108
Kutische,Ukraine,108
Glushkov,Ukraine,108
Nizhny Novgorod,Ukraine,108
Kuchakov / Kirovo,Ukraine,108
Natalino,Ukraine,108
Sidorovka,Ukraine,108
Brikov,Ukraine,108
Voronkovtsy,Ukraine,108
Dyagova,Ukraine,108
Bystritsa,Ukraine,107
Chukov,Ukraine,107
Chepelovka,Ukraine,107
Chernyakhovka,Ukraine,107
Kotelyanka,Ukraine,107
Bzov,Ukraine,107
Lugoviki,Ukraine,107
Myakoti,Ukraine,107
Knyazhiki,Ukraine,107
Gornostaypol,Ukraine,107
Staraya Kotelnya,Ukraine,107
Rusanovka,Ukraine,107
Khinochi,Ukraine,107
Staraya Tsarichanka,Ukraine,107
Kobrinovo,Ukraine,107
Ozarintsy,Ukraine,107
Verkhniy Maydan,Ukraine,107
Kunev,Ukraine,107
Zhivachov,Ukraine,107
Vavilovo,Ukraine,107
Makovische,Ukraine,107
Skorodistik,Ukraine,107
Podvernoe,Ukraine,107
Svershkovtsy,Ukraine,107
Skvaryava,Ukraine,107
Vidinev,Ukraine,107
Starobogdanovka,Ukraine,107
Novaya Priluka,Ukraine,107
Druzhnoe,Ukraine,106
Ostrozhany,Ukraine,106
Zalom,Ukraine,106
Malintsy,Ukraine,106
Zdvizhovka,Ukraine,106
Nizhnie Torgai,Ukraine,106
Mikhnov,Ukraine,106
Kurozvany,Ukraine,106
Blazhovo,Ukraine,106
Poddubtsy,Ukraine,106
Lipovitsa,Ukraine,106
Khristoforovka,Ukraine,106
Uezdtsy,Ukraine,106
Perm,Ukraine,106
Mostische,Ukraine,106
Tisalovo,Ukraine,106
Gorbovo,Ukraine,106
Kaliningrad,Ukraine,106
Bryukhovichi,Ukraine,106
Zhukovtsy,Ukraine,106
Semiginov,Ukraine,106
Bagrinovtsy,Ukraine,106
Savchin,Ukraine,106
Snyatinka,Ukraine,106
Gorodische-2,Ukraine,106
Teterovka,Ukraine,106
Knyazevskoe,Ukraine,105
Ocheretovatoe,Ukraine,105
Merva,Ukraine,105
Voyutin,Ukraine,105
Makedony,Ukraine,105
Lipyanka,Ukraine,105
Toporische,Ukraine,105
Zolotarevka,Ukraine,105
Troitsko-Safonovo,Ukraine,105
Ostrovnoe,Ukraine,105
Tartak,Ukraine,105
Koryst,Ukraine,105
Pervomaevka,Ukraine,105
Mirolyubov / Zhovtnevoe,Ukraine,105
Zaytsevo,Ukraine,105
Zagornoe,Ukraine,105
Nizhnyaya Yablonka,Ukraine,105
Torkanovka,Ukraine,105
Nesterovtsy,Ukraine,105
Martovo,Ukraine,105
Sukholesy,Ukraine,105
Drabovka,Ukraine,105
Novovoskresenskoe,Ukraine,105
Zvinyachye,Ukraine,105
Vovchik,Ukraine,105
Novoberislav,Ukraine,105
Dibsche,Ukraine,105
Kozari,Ukraine,105
Palagichi,Ukraine,105
Nevir,Ukraine,104
Kovali,Ukraine,104
Cherevki,Ukraine,104
Demidovo,Ukraine,104
Izvarino,Ukraine,104
Malaya Soltanovka,Ukraine,104
Tsaredarovka,Ukraine,104
Kaluga,Ukraine,104
Veresoch,Ukraine,104
Belovtsy,Ukraine,104
Terlo,Ukraine,104
Malaya Mochulka,Ukraine,104
Velikiy Glibochok,Ukraine,104
Kunisovtsy,Ukraine,104
Kurortnoe,Ukraine,104
Zhvan,Ukraine,104
Korsunka,Ukraine,104
Mukhavka,Ukraine,104
Borokhov,Ukraine,104
Samary-Orekhovye,Ukraine,103
Snetin,Ukraine,103
Kuleshi,Ukraine,103
Rubtsy,Ukraine,103
Pokoshichi,Ukraine,103
Solonitsa,Ukraine,103
Krivaya Balka,Ukraine,103
Stepanovka Pervaya,Ukraine,103
Bukovo,Ukraine,103
Telezhintsy,Ukraine,103
Rozhnyatovka,Ukraine,103
Smotriki,Ukraine,103
Dubovichi,Ukraine,103
Staraya Priluka,Ukraine,103
Savertsy,Ukraine,103
Dolishniy Shepot,Ukraine,103
Oporets,Ukraine,103
Yunashkov,Ukraine,103
Pyatka,Ukraine,103
Ropcha,Ukraine,103
Shakhtarskoe,Ukraine,103
Lebedovka,Ukraine,103
Velikaya Berezovitsa,Ukraine,103
Storonibaby,Ukraine,103
Bolekhovtsy,Ukraine,103
Volkovtsy,Ukraine,103
Shatura,Ukraine,103
Dorogichovka,Ukraine,103
Cherneev,Ukraine,103
Basan,Ukraine,102
Budichany,Ukraine,102
Trepovka,Ukraine,102
Buzhany,Ukraine,102
Grinki,Ukraine,102
Kobylyaki,Ukraine,102
Geysikha,Ukraine,102
Protopopovka,Ukraine,102
Novopavlovka / Partizany,Ukraine,102
Plavye,Ukraine,102
Luchitsy,Ukraine,102
Lityatin,Ukraine,102
Zhenishkovtsy,Ukraine,102
Rebedaylovka,Ukraine,102
Voytovo / Voykovo,Ukraine,102
Charivnoe,Ukraine,102
Seredkevichi,Ukraine,102
Ulashkovtsy,Ukraine,102
Uvarovka,Ukraine,102
Priyutovka,Ukraine,102
Yaduti,Ukraine,102
Dunaets,Ukraine,102
Verkhnie Sirogozy,Ukraine,101
Podzamchye,Ukraine,101
Vakulovo / Zhovtnevoe,Ukraine,101
Glukhi,Ukraine,101
Zimnee,Ukraine,101
Verbov,Ukraine,101
Pokotilovo,Ukraine,101
Potok,Ukraine,101
Berezichi,Ukraine,101
Zibranovka,Ukraine,101
Lukashi,Ukraine,101
Novozaryevka,Ukraine,101
Zabuyanye,Ukraine,101
Nekhaevka,Ukraine,101
Bondari,Ukraine,101
Chankov,Ukraine,101
Novgorodkovka,Ukraine,101
Korytnya,Ukraine,101
Dogmarovka,Ukraine,101
Raygorodka,Ukraine,101
Zamikhov,Ukraine,101
Yunakovka,Ukraine,101
Sokolets,Ukraine,101
Afrikanovka,Ukraine,101
Kazanov,Ukraine,101
Lyubintsy,Ukraine,101
Nakvasha,Ukraine,101
Dolishnoe Zaluchye,Ukraine,101
Lemeshev,Ukraine,101
Pyatkovka,Ukraine,101
Lyubini,Ukraine,101
Podovoe,Ukraine,101
Verkhniy Luzhok,Ukraine,101
Poberezhka,Ukraine,101
Krupskoe,Ukraine,101
Rogachin,Ukraine,101
Moschanitsa,Ukraine,101
Belovartsy,Ukraine,100
Kulchini,Ukraine,100
Pnikut,Ukraine,100
Chervonaya Kamenka,Ukraine,100
Shubiny Stavy,Ukraine,100
Gnatovka,Ukraine,100
Luchintsy,Ukraine,100
Borbin,Ukraine,100
Vladichnaya,Ukraine,100
Senkovo,Ukraine,100
Krogulets,Ukraine,100
Porik,Ukraine,100
Rakhnovka,Ukraine,100
Volya-Vysotskaya,Ukraine,100
Khutor-Budilov,Ukraine,100
Stavok,Ukraine,100
Nadlimanskoe,Ukraine,99
Kachin,Ukraine,99
Cherevakha,Ukraine,99
Agaymany / Frunze,Ukraine,99
Petroverovka / Zhovten,Ukraine,99
Roylyanka,Ukraine,99
Stryukovo,Ukraine,99
Pogulyanka,Ukraine,99
Mytnitsa,Ukraine,99
Golobutov,Ukraine,99
Kikova,Ukraine,99
Zamagora,Ukraine,99
Guzhovka,Ukraine,99
Usteriki,Ukraine,99
Bogushi,Ukraine,99
Krilovka,Ukraine,99
Kumari,Ukraine,99
Oradovka,Ukraine,99
Vila,Ukraine,99
Kopylov,Ukraine,99
Irdyn,Ukraine,99
Zhurzhintsy,Ukraine,99
Konyukhov,Ukraine,99
Turovka,Ukraine,99
Lapshin,Ukraine,99
Stovpets,Ukraine,98
Tsvetnevo,Ukraine,98
Pozdimir,Ukraine,98
Popasnoe,Ukraine,98
Voynovka,Ukraine,98
Svaryni,Ukraine,98
Polovinkino,Ukraine,98
Velikiy Rozhin,Ukraine,98
Oprishki,Ukraine,98
Krasnoyarskoe,Ukraine,98
Davydov Brod,Ukraine,98
Snovidovichi,Ukraine,98
Zaliman,Ukraine,98
Komarniki,Ukraine,98
Kukly,Ukraine,98
Lany,Ukraine,98
Mankovtsy,Ukraine,98
Pshenichnoe,Ukraine,98
Kamenki,Ukraine,98
Veresaevo,Ukraine,98
Yuzhinets,Ukraine,98
Grabovets,Ukraine,98
Susidovichi,Ukraine,98
Kamenogorka,Ukraine,97
Perchunovo,Ukraine,97
Bosovka,Ukraine,97
Viktoria,Ukraine,97
Ploticha,Ukraine,97
Bobovische,Ukraine,97
Chernechya Sloboda,Ukraine,97
Lisichye,Ukraine,97
Obtovo,Ukraine,97
Urman,Ukraine,97
Novosibirsk,Ukraine,97
Novoozeryanka,Ukraine,97
Fontanka,Ukraine,97
Tekuchye,Ukraine,97
Yastrebichi,Ukraine,97
Bezborodki,Ukraine,97
Plekhov,Ukraine,97
Kamenolomnya,Ukraine,97
Petrakovka,Ukraine,97
Sizovka,Ukraine,97
Kramarovka,Ukraine,97
Lavrikov,Ukraine,97
Obolonye,Ukraine,97
Shamraevo,Ukraine,97
Ushkalka,Ukraine,97
Vivsya,Ukraine,97
Velikiy Kuninets,Ukraine,97
Beletskoe,Ukraine,96
Tynitsa,Ukraine,96
Novogradovka,Ukraine,96
Shelvov,Ukraine,96
Bogatyr,Ukraine,96
Zholtoe,Ukraine,96
Pavlopolye,Ukraine,96
Ovsyuki,Ukraine,96
Babichi,Ukraine,96
Uralo-Kavkaz,Ukraine,96
Skarzhintsy,Ukraine,96
Yaropovichi,Ukraine,96
Nizhneteploe,Ukraine,96
Gontovka,Ukraine,96
Vartikovtsy,Ukraine,96
Kopylye,Ukraine,96
Verbovatovka,Ukraine,96
Chervony Tok,Ukraine,96
Sychavka,Ukraine,96
Kovylnoe,Ukraine,96
Yasnoe,Ukraine,96
Khizhintsy,Ukraine,96
Urozh,Ukraine,96
Tsigany,Ukraine,96
Prostornoe,Ukraine,96
Sakhkamen,Ukraine,96
Novokonstantinovka,Ukraine,96
Kostilniki,Ukraine,96
Shandrovets,Ukraine,96
Rudnitskoe,Ukraine,95
Burchak,Ukraine,95
Gorodetskoe,Ukraine,95
Sloboda-Rovnenskaya,Ukraine,95
Masevichi,Ukraine,95
Bolgarka / Kolarovka,Ukraine,95
Denezhnikovo,Ukraine,95
Gmiryanka,Ukraine,95
Elizavetgradka,Ukraine,95
Korchovka,Ukraine,95
Demkovka,Ukraine,95
Stavki / Lenino,Ukraine,95
Topory,Ukraine,95
Buzovitsa,Ukraine,95
Krushelnitsa,Ukraine,95
Krivaya Ruda,Ukraine,95
Marinopol,Ukraine,95
Maly Kuyalnik / Chapaevka,Ukraine,95
Korman,Ukraine,95
Meleni,Ukraine,95
Satiev,Ukraine,95
Bayrak,Ukraine,95
Zapovetnoe,Ukraine,95
Krasnoyarsk,Ukraine,95
Stanishovka,Ukraine,95
Dolinnoe,Ukraine,95
Drabovtsy,Ukraine,95
Povcha,Ukraine,95
Topolnitsa,Ukraine,95
Kukhchye,Ukraine,95
Anadoli,Ukraine,95
Chervonaya Voloka,Ukraine,95
Iskrovka,Ukraine,95
Nizhniy Studeny,Ukraine,94
Sazonovka,Ukraine,94
Triskini,Ukraine,94
Eliseevka,Ukraine,94
Chervony Prapor,Ukraine,94
Ust-Putila,Ukraine,94
Remchitsy,Ukraine,94
Krachkovka,Ukraine,94
Khomutovo,Ukraine,94
Khalepye,Ukraine,94
Dnestrovo,Ukraine,94
Zyankovtsy,Ukraine,94
Gorsk,Ukraine,94
Tseleev,Ukraine,94
Roznoshenskoe,Ukraine,94
Shirokino,Ukraine,94
Larzhanka,Ukraine,94
Ternava,Ukraine,94
Neslukhov,Ukraine,94
Skolobov,Ukraine,94
Zavalov,Ukraine,94
Golozubintsy,Ukraine,94
Vrublyovka,Ukraine,94
Ponikva,Ukraine,94
Scherbanka,Ukraine,93
Zaprudye,Ukraine,93
Novomoskovskoe,Ukraine,93
Klishki,Ukraine,93
Rossoshki,Ukraine,93
Svidivok,Ukraine,93
Sinitsa,Ukraine,93
Pustovoytovka,Ukraine,93
Voloshki,Ukraine,93
Shilovka,Ukraine,93
Privorotye,Ukraine,93
Mitsovtsy,Ukraine,93
Kozilovka,Ukraine,93
Rybinskoe,Ukraine,93
Kuryachi Lozy,Ukraine,93
Orlovo,Ukraine,93
Malnov,Ukraine,93
Andreevka selo,Ukraine,93
Velikiy Divlin,Ukraine,93
Novovladimirovka,Ukraine,93
Konela,Ukraine,93
Tarasovtsy,Ukraine,93
Goncharikha,Ukraine,93
Beloyarovka,Ukraine,93
Putyatintsy,Ukraine,93
Solukov,Ukraine,93
Nekrasovka,Ukraine,93
Sverdlikovo,Ukraine,93
Antonov,Ukraine,92
Yasnaya Polyana,Ukraine,92
Kamyshi,Ukraine,92
Fasovaya,Ukraine,92
Krasnaya Slobodka,Ukraine,92
Fruktovoe,Ukraine,92
Belovezh,Ukraine,92
Gordashovka,Ukraine,92
Chernaya Kamenka,Ukraine,92
Shtun,Ukraine,92
Vasilyev,Ukraine,92
Golovenki,Ukraine,92
Pliskov,Ukraine,92
Vishnepol,Ukraine,92
Bereza,Ukraine,92
Samoylovo,Ukraine,92
Amurskoe,Ukraine,92
Rudoe Selo,Ukraine,92
Maslovo,Ukraine,92
Semiduby,Ukraine,92
Uglovatka,Ukraine,92
Krasnoilye,Ukraine,92
Vasyuchin,Ukraine,92
Serekhovichi,Ukraine,92
Staraya Orzhitsa,Ukraine,92
Litvinov,Ukraine,92
Ryasnoe,Ukraine,91
Revakovtsy,Ukraine,91
Smolyanka,Ukraine,91
Yasenitsa-Zamkovaya,Ukraine,91
Podol,Ukraine,91
Shirokaya Balka,Ukraine,91
Knyaginichi,Ukraine,91
Gromy,Ukraine,91
Sloboda-Banilov,Ukraine,91
Strateevka,Ukraine,91
Bayrachki,Ukraine,91
Breusovka,Ukraine,91
Brusturov,Ukraine,91
Luka-Barskaya,Ukraine,91
Moshanets,Ukraine,91
Plodovoe,Ukraine,91
Kremidovka,Ukraine,91
Beremyany,Ukraine,91
Monastyrskoe / Marxovo,Ukraine,91
Vernigorodok,Ukraine,91
Iskovtsy,Ukraine,91
Baratovka,Ukraine,91
Gukov,Ukraine,91
Sokolovochka,Ukraine,91
Kuryany,Ukraine,91
Shengury,Ukraine,91
Malaya Zhmerinka,Ukraine,91
Berezhany / Kommunarovka,Ukraine,90
Yasnogorodka,Ukraine,90
Olgino,Ukraine,90
Yagubets,Ukraine,90
Singuri,Ukraine,90
Luchichi,Ukraine,90
Shandra,Ukraine,90
Starye Babani,Ukraine,90
Isaevo,Ukraine,90
Stary Yar,Ukraine,90
Besedka,Ukraine,90
Stary Kovray,Ukraine,90
Nesterovka,Ukraine,90
Volokhov Yar,Ukraine,90
Vozdvizhenskoe,Ukraine,90
Kotyuzhany,Ukraine,90
Teleshovka,Ukraine,90
Zabyrye,Ukraine,90
Rozvazhov,Ukraine,90
Partizanskoe,Ukraine,90
Chernomorka,Ukraine,90
Gorodnyavka,Ukraine,90
Vanchikovtsy,Ukraine,90
Vishkov,Ukraine,90
Snovichi,Ukraine,90
Radelichi,Ukraine,90
Stary Volchinets,Ukraine,90
Stulnevo,Ukraine,89
Velikaya Berezna,Ukraine,89
Mikhaylevichi,Ukraine,89
Guta-Borovenskaya,Ukraine,89
Orepy,Ukraine,89
Khoroshev,Ukraine,89
Novonikolskoe,Ukraine,89
Prokhory,Ukraine,89
Godi-Dobrovidka,Ukraine,89
Tsikovaya,Ukraine,89
Muzhilovichi,Ukraine,89
Polovli,Ukraine,89
Novokrasnovka,Ukraine,89
Khorobrov,Ukraine,89
Belorechitsa,Ukraine,89
Gusarka,Ukraine,89
Lyubeshovskaya Volya,Ukraine,89
Krasny Kolyadin,Ukraine,89
Seredy,Ukraine,89
Bereslavka,Ukraine,89
Velyun,Ukraine,89
Vershino-Kamenka,Ukraine,89
Zasluchye,Ukraine,89
Lesovichi,Ukraine,89
Stary Solotvin,Ukraine,89
Belogorovka,Ukraine,89
Sobich,Ukraine,89
Nivitsy,Ukraine,89
Popova Greblya / Chervonaya Greblya,Ukraine,89
Zagorye,Ukraine,89
Khorokhorin,Ukraine,89
Nekrasovo,Ukraine,89
Pavlenkovo,Ukraine,89
Chernyshovo,Ukraine,89
Velikaya Berezyanka,Ukraine,89
Kropivnaya,Ukraine,89
Gavinosi,Ukraine,89
Pesets,Ukraine,89
Nadorozhnaya,Ukraine,89
Krutenkoe,Ukraine,89
Vodyaniki,Ukraine,89
Obava,Ukraine,89
Velikaya Mechetnya,Ukraine,89
Tokarevka,Ukraine,89
Korovia,Ukraine,89
Sinevka,Ukraine,89
Bratolyubovka,Ukraine,89
Borushkovtsy,Ukraine,89
Apollonovka,Ukraine,88
Drozdyn,Ukraine,88
Yatskovichi,Ukraine,88
Verkhnee Vysotskoe,Ukraine,88
Kibintsy,Ukraine,88
Sakhanka,Ukraine,88
Novy Kropivnik,Ukraine,88
Balakhovichi,Ukraine,88
Smorzhov,Ukraine,88
Saltykovaya Devitsa,Ukraine,88
Akreshory,Ukraine,88
Krinitsa,Ukraine,88
Pulemets,Ukraine,88
Shulgovka,Ukraine,88
Kashtany,Ukraine,88
Kosharintsy,Ukraine,88
Kuyanovka,Ukraine,88
Oxamitnoe,Ukraine,88
Mashevo,Ukraine,88
Perelyub,Ukraine,88
Cherepin,Ukraine,88
Nagoryany,Ukraine,88
Rayki,Ukraine,88
Demyanov,Ukraine,88
Kozhukhov,Ukraine,88
Zhalibory,Ukraine,88
Boguslavets,Ukraine,88
Dunkovitsa,Ukraine,88
Muskatnoe,Ukraine,88
Sebino,Ukraine,87
Rokhmanov,Ukraine,87
Teklya,Ukraine,87
Perkovtsy,Ukraine,87
Strelkov,Ukraine,87
Chervony Kut,Ukraine,87
Novaya Astrakhan,Ukraine,87
Krasnik,Ukraine,87
Stary Yarichov,Ukraine,87
Voynitsa,Ukraine,87
Pogarschina,Ukraine,87
Khlopovka,Ukraine,87
Velikaya Dobron,Ukraine,87
Rozvazh,Ukraine,87
Sivka-Voynilovskaya,Ukraine,87
Velikaya Rusava,Ukraine,87
Chishki,Ukraine,87
Shumlyany,Ukraine,87
Maximilyanovka,Ukraine,87
Potutori,Ukraine,87
Storozhov,Ukraine,87
Gostov,Ukraine,87
Velikaya Andrusovka,Ukraine,87
Pukov,Ukraine,87
Mityaevo,Ukraine,87
Susanino,Ukraine,87
Pribrezhnoe,Ukraine,87
Gribovitsa,Ukraine,87
Shershenovka,Ukraine,87
Byshkov,Ukraine,87
Berezyanka,Ukraine,87
Skraglovka,Ukraine,87
Arkadyevka,Ukraine,87
Demurino,Ukraine,87
Poromov,Ukraine,87
Pogorelovka,Ukraine,87
Podplesha,Ukraine,87
Valuyskoe,Ukraine,86
Teterevka,Ukraine,86
Elnoe,Ukraine,86
Giryavi Iskovtsy,Ukraine,86
Yasenovtsy,Ukraine,86
Cholgini,Ukraine,86
Panfily,Ukraine,86
Glushitsa,Ukraine,86
Lyubakhi,Ukraine,86
Nizhniy Nagolchik,Ukraine,86
Klepachi,Ukraine,86
Anatolyevka,Ukraine,86
Oboznovka,Ukraine,86
Zagaypol,Ukraine,86
Rogan,Ukraine,86
Trapovka,Ukraine,86
Belukhovka,Ukraine,86
Malaya Danilovka,Ukraine,86
Rostavitsa,Ukraine,86
Mirtyuki,Ukraine,86
Drofino,Ukraine,86
Novozhilovka,Ukraine,86
Teysarov,Ukraine,86
Zamok,Ukraine,86
Puzikovo,Ukraine,86
Debeslavtsy,Ukraine,86
Khotinovka,Ukraine,86
Ordanovka,Ukraine,86
Vovnichi,Ukraine,85
Mayori,Ukraine,85
Gorodovichi,Ukraine,85
Staraya Skvaryava,Ukraine,85
Kriski,Ukraine,85
Sokirichi,Ukraine,85
Vignanka,Ukraine,85
Verkhnie Stanivtsy,Ukraine,85
Stary Irzhavets,Ukraine,85
Pokrovskoe / Komsomolskoe,Ukraine,85
Kagamlyk,Ukraine,85
Zhdany,Ukraine,85
Novochervonoe,Ukraine,85
Smolyari,Ukraine,85
Staromischina,Ukraine,85
Velikaya Tsvilya,Ukraine,85
Gubarovka,Ukraine,85
Staromikhaylovka,Ukraine,85
Loschinovka,Ukraine,85
Dobrozhanovka,Ukraine,85
Zhemchuzhina,Ukraine,85
Voronovtsy,Ukraine,85
Stalnoe,Ukraine,85
Chagov,Ukraine,85
Andreevo-Ivanovka,Ukraine,85
Lipkovatovka,Ukraine,85
Kozhukhovka,Ukraine,85
Krotovschina,Ukraine,85
Loshnov,Ukraine,85
Chernechchina,Ukraine,85
Rusava,Ukraine,85
Sivashovka,Ukraine,85
Sharki,Ukraine,85
Kutsovka,Ukraine,85
Khoroshee Ozero,Ukraine,85
Ivanovo Selo,Ukraine,84
Dmitrov,Ukraine,84
Yazlovets,Ukraine,84
Podkormilye,Ukraine,84
Kislovka,Ukraine,84
Rudanskoe,Ukraine,84
Vinarovka,Ukraine,84
Borovnoe,Ukraine,84
Sikhov,Ukraine,84
Sokoly,Ukraine,84
Velikie Gay,Ukraine,84
Zaberezhye,Ukraine,84
Vesely Podol,Ukraine,84
Zeleny Yar,Ukraine,84
Kukhari,Ukraine,84
Krasenovka,Ukraine,84
Pnevno,Ukraine,84
Kushlin,Ukraine,84
Novaya Sinyavka,Ukraine,84
Stary Kropivnik,Ukraine,84
Balovka,Ukraine,84
Kalinovo / Chapaevka,Ukraine,84
Cherepashintsy,Ukraine,84
Polyakhovo,Ukraine,84
Shubranets,Ukraine,84
Voloscha,Ukraine,84
Verkhnyaya Lipitsa,Ukraine,84
Kotovskoe,Ukraine,84
Kukavka,Ukraine,84
Zvinyach,Ukraine,84
Podishor,Ukraine,84
